operation_index,time_ns,time_ms
1484,70,0.000070
1485,40,0.000040
1486,30,0.000030
1487,60,0.000060
1488,30,0.000030
1489,40,0.000040
1490,40,0.000040
1491,90,0.000090
1492,30,0.000030
1493,30,0.000030
1494,40,0.000040
1495,40,0.000040
1496,30,0.000030
1497,40,0.000040
1498,40,0.000040
1499,40,0.000040
1500,2061,0.002061
1501,80,0.000080
1502,50,0.000050
1503,1040,0.001040
1504,1980,0.001980
1505,330,0.000330
1506,960,0.000960
1507,2340,0.002340
1508,90,0.000090
1509,3980,0.003980
1510,60,0.000060
1511,50,0.000050
1512,30,0.000030
1513,20,0.000020
1514,70,0.000070
1515,50,0.000050
1516,40,0.000040
1517,210,0.000210
1518,30,0.000030
1519,30,0.000030
1520,50,0.000050
1521,270,0.000270
1522,40,0.000040
1523,140,0.000140
1524,90,0.000090
1525,100,0.000100
1526,190,0.000190
1527,810,0.000810
1528,50,0.000050
1529,70,0.000070
1530,50,0.000050
1531,90,0.000090
1532,40,0.000040
1533,30,0.000030
1534,140,0.000140
1535,50,0.000050
1536,50,0.000050
1537,110,0.000110
1538,120,0.000120
1539,40,0.000040
1540,50,0.000050
1541,30,0.000030
1542,40,0.000040
1543,70,0.000070
1544,30,0.000030
1545,250,0.000250
1546,50,0.000050
1547,70,0.000070
1548,60,0.000060
1549,50,0.000050
1550,40,0.000040
1551,50,0.000050
1552,50,0.000050
1553,30,0.000030
1554,50,0.000050
1555,50,0.000050
1556,40,0.000040
1557,100,0.000100
1558,50,0.000050
1559,40,0.000040
1560,30,0.000030
1561,50,0.000050
1562,40,0.000040
1563,30,0.000030
1564,140,0.000140
1565,30,0.000030
1566,130,0.000130
1567,80,0.000080
1568,30,0.000030
1569,40,0.000040
1570,70,0.000070
1571,60,0.000060
1572,50,0.000050
1573,40,0.000040
1574,30,0.000030
1575,40,0.000040
1576,40,0.000040
1577,30,0.000030
1578,30,0.000030
1579,120,0.000120
1580,30,0.000030
1581,40,0.000040
1582,50,0.000050
1583,30,0.000030
1584,70,0.000070
1585,40,0.000040
1586,30,0.000030
1587,60,0.000060
1588,40,0.000040
1589,40,0.000040
1590,40,0.000040
1591,80,0.000080
1592,40,0.000040
1593,30,0.000030
1594,40,0.000040
1595,30,0.000030
1596,30,0.000030
1597,40,0.000040
1598,40,0.000040
1599,40,0.000040
1600,1460,0.001460
1601,60,0.000060
1602,130,0.000130
1603,990,0.000990
1604,1620,0.001620
1605,290,0.000290
1606,760,0.000760
1607,1700,0.001700
1608,90,0.000090
1609,3400,0.003400
1610,60,0.000060
1611,40,0.000040
1612,30,0.000030
1613,20,0.000020
1614,60,0.000060
1615,50,0.000050
1616,40,0.000040
1617,220,0.000220
1618,30,0.000030
1619,30,0.000030
1620,60,0.000060
1621,300,0.000300
1622,30,0.000030
1623,150,0.000150
1624,90,0.000090
1625,90,0.000090
1626,210,0.000210
1627,390,0.000390
1628,140,0.000140
1629,50,0.000050
1630,40,0.000040
1631,80,0.000080
1632,40,0.000040
1633,30,0.000030
1634,130,0.000130
1635,50,0.000050
1636,30,0.000030
1637,100,0.000100
1638,40,0.000040
1639,40,0.000040
1640,60,0.000060
1641,30,0.000030
1642,40,0.000040
1643,60,0.000060
1644,40,0.000040
1645,240,0.000240
1646,40,0.000040
1647,140,0.000140
1648,50,0.000050
1649,40,0.000040
1650,50,0.000050
1651,40,0.000040
1652,50,0.000050
1653,40,0.000040
1654,30,0.000030
1655,40,0.000040
1656,40,0.000040
1657,110,0.000110
1658,50,0.000050
1659,50,0.000050
1660,30,0.000030
1661,50,0.000050
1662,40,0.000040
1663,30,0.000030
1664,140,0.000140
1665,40,0.000040
1666,50,0.000050
1667,100,0.000100
1668,30,0.000030
1669,40,0.000040
1670,70,0.000070
1671,40,0.000040
1672,60,0.000060
1673,50,0.000050
1674,40,0.000040
1675,40,0.000040
1676,30,0.000030
1677,40,0.000040
1678,30,0.000030
1679,130,0.000130
1680,30,0.000030
1681,40,0.000040
1682,50,0.000050
1683,30,0.000030
1684,60,0.000060
1685,40,0.000040
1686,30,0.000030
1687,70,0.000070
1688,40,0.000040
1689,30,0.000030
1690,40,0.000040
1691,80,0.000080
1692,40,0.000040
1693,30,0.000030
1694,40,0.000040
1695,40,0.000040
1696,30,0.000030
1697,40,0.000040
1698,40,0.000040
1699,40,0.000040
1700,3170,0.003170
1701,160,0.000160
1702,100,0.000100
1703,1430,0.001430
1704,2740,0.002740
1705,360,0.000360
1706,1010,0.001010
1707,2170,0.002170
1708,80,0.000080
1709,4720,0.004720
1710,140,0.000140
1711,40,0.000040
1712,40,0.000040
1713,30,0.000030
1714,70,0.000070
1715,50,0.000050
1716,30,0.000030
1717,210,0.000210
1718,30,0.000030
1719,40,0.000040
1720,60,0.000060
1721,270,0.000270
1722,30,0.000030
1723,150,0.000150
1724,120,0.000120
1725,100,0.000100
1726,180,0.000180
1727,400,0.000400
1728,140,0.000140
1729,50,0.000050
1730,60,0.000060
1731,90,0.000090
1732,50,0.000050
1733,30,0.000030
1734,140,0.000140
1735,40,0.000040
1736,30,0.000030
1737,160,0.000160
1738,130,0.000130
1739,30,0.000030
1740,40,0.000040
1741,40,0.000040
1742,50,0.000050
1743,140,0.000140
1744,30,0.000030
1745,250,0.000250
1746,50,0.000050
1747,140,0.000140
1748,60,0.000060
1749,50,0.000050
1750,60,0.000060
1751,50,0.000050
1752,60,0.000060
1753,40,0.000040
1754,30,0.000030
1755,40,0.000040
1756,120,0.000120
1757,120,0.000120
1758,60,0.000060
1759,50,0.000050
1760,40,0.000040
1761,60,0.000060
1762,40,0.000040
1763,30,0.000030
1764,140,0.000140
1765,40,0.000040
1766,130,0.000130
1767,150,0.000150
1768,30,0.000030
1769,50,0.000050
1770,70,0.000070
1771,50,0.000050
1772,70,0.000070
1773,40,0.000040
1774,30,0.000030
1775,40,0.000040
1776,30,0.000030
1777,30,0.000030
1778,30,0.000030
1779,120,0.000120
1780,40,0.000040
1781,50,0.000050
1782,50,0.000050
1783,30,0.000030
1784,80,0.000080
1785,30,0.000030
1786,30,0.000030
1787,70,0.000070
1788,30,0.000030
1789,50,0.000050
1790,40,0.000040
1791,90,0.000090
1792,30,0.000030
1793,30,0.000030
1794,40,0.000040
1795,30,0.000030
1796,30,0.000030
1797,50,0.000050
1798,40,0.000040
1799,50,0.000050
1800,2890,0.002890
1801,150,0.000150
1802,110,0.000110
1803,1400,0.001400
1804,2700,0.002700
1805,400,0.000400
1806,960,0.000960
1807,2230,0.002230
1808,80,0.000080
1809,4900,0.004900
1810,150,0.000150
1811,50,0.000050
1812,30,0.000030
1813,20,0.000020
1814,70,0.000070
1815,50,0.000050
1816,40,0.000040
1817,190,0.000190
1818,30,0.000030
1819,30,0.000030
1820,60,0.000060
1821,280,0.000280
1822,40,0.000040
1823,140,0.000140
1824,100,0.000100
1825,100,0.000100
1826,210,0.000210
1827,520,0.000520
1828,130,0.000130
1829,60,0.000060
1830,60,0.000060
1831,100,0.000100
1832,40,0.000040
1833,30,0.000030
1834,140,0.000140
1835,40,0.000040
1836,30,0.000030
1837,260,0.000260
1838,110,0.000110
1839,50,0.000050
1840,70,0.000070
1841,30,0.000030
1842,50,0.000050
1843,130,0.000130
1844,40,0.000040
1845,310,0.000310
1846,60,0.000060
1847,140,0.000140
1848,60,0.000060
1849,50,0.000050
1850,60,0.000060
1851,40,0.000040
1852,60,0.000060
1853,30,0.000030
1854,30,0.000030
1855,40,0.000040
1856,120,0.000120
1857,110,0.000110
1858,60,0.000060
1859,50,0.000050
1860,30,0.000030
1861,50,0.000050
1862,40,0.000040
1863,30,0.000030
1864,140,0.000140
1865,30,0.000030
1866,50,0.000050
1867,160,0.000160
1868,30,0.000030
1869,40,0.000040
1870,70,0.000070
1871,60,0.000060
1872,60,0.000060
1873,40,0.000040
1874,40,0.000040
1875,40,0.000040
1876,30,0.000030
1877,40,0.000040
1878,30,0.000030
1879,120,0.000120
1880,30,0.000030
1881,40,0.000040
1882,50,0.000050
1883,30,0.000030
1884,80,0.000080
1885,40,0.000040
1886,40,0.000040
1887,70,0.000070
1888,40,0.000040
1889,40,0.000040
1890,40,0.000040
1891,90,0.000090
1892,30,0.000030
1893,40,0.000040
1894,40,0.000040
1895,40,0.000040
1896,40,0.000040
1897,40,0.000040
1898,50,0.000050
1899,40,0.000040
1900,2450,0.002450
1901,140,0.000140
1902,100,0.000100
1903,1310,0.001310
1904,2150,0.002150
1905,330,0.000330
1906,970,0.000970
1907,1970,0.001970
1908,60,0.000060
1909,4560,0.004560
1910,130,0.000130
1911,40,0.000040
1912,30,0.000030
1913,30,0.000030
1914,50,0.000050
1915,40,0.000040
1916,20,0.000020
1917,180,0.000180
1918,30,0.000030
1919,20,0.000020
1920,50,0.000050
1921,240,0.000240
1922,30,0.000030
1923,130,0.000130
1924,70,0.000070
1925,70,0.000070
1926,160,0.000160
1927,420,0.000420
1928,130,0.000130
1929,50,0.000050
1930,30,0.000030
1931,80,0.000080
1932,60,0.000060
1933,30,0.000030
1934,120,0.000120
1935,30,0.000030
1936,30,0.000030
1937,140,0.000140
1938,100,0.000100
1939,30,0.000030
1940,50,0.000050
1941,30,0.000030
1942,30,0.000030
1943,110,0.000110
1944,30,0.000030
1945,200,0.000200
1946,40,0.000040
1947,120,0.000120
1948,50,0.000050
1949,30,0.000030
1950,40,0.000040
1951,40,0.000040
1952,50,0.000050
1953,20,0.000020
1954,20,0.000020
1955,40,0.000040
1956,110,0.000110
1957,90,0.000090
1958,50,0.000050
1959,40,0.000040
1960,40,0.000040
1961,50,0.000050
1962,30,0.000030
1963,20,0.000020
1964,110,0.000110
1965,40,0.000040
1966,450,0.000450
1967,140,0.000140
1968,30,0.000030
1969,30,0.000030
1970,60,0.000060
1971,40,0.000040
1972,50,0.000050
1973,40,0.000040
1974,30,0.000030
1975,30,0.000030
1976,30,0.000030
1977,30,0.000030
1978,20,0.000020
1979,110,0.000110
1980,30,0.000030
1981,40,0.000040
1982,40,0.000040
1983,40,0.000040
1984,70,0.000070
1985,30,0.000030
1986,20,0.000020
1987,50,0.000050
1988,20,0.000020
1989,30,0.000030
1990,30,0.000030
1991,70,0.000070
1992,20,0.000020
1993,20,0.000020
1994,30,0.000030
1995,30,0.000030
1996,40,0.000040
1997,40,0.000040
1998,40,0.000040
1999,30,0.000030
2000,2700,0.002700
2001,200,0.000200
2002,100,0.000100
2003,1730,0.001730
2004,2390,0.002390
2005,320,0.000320
2006,1050,0.001050
2007,2050,0.002050
2008,70,0.000070
2009,4950,0.004950
2010,140,0.000140
2011,30,0.000030
2012,30,0.000030
2013,20,0.000020
2014,50,0.000050
2015,50,0.000050
2016,40,0.000040
2017,180,0.000180
2018,30,0.000030
2019,20,0.000020
2020,50,0.000050
2021,260,0.000260
2022,30,0.000030
2023,130,0.000130
2024,70,0.000070
2025,80,0.000080
2026,200,0.000200
2027,480,0.000480
2028,140,0.000140
2029,40,0.000040
2030,30,0.000030
2031,80,0.000080
2032,50,0.000050
2033,30,0.000030
2034,110,0.000110
2035,30,0.000030
2036,30,0.000030
2037,220,0.000220
2038,100,0.000100
2039,30,0.000030
2040,50,0.000050
2041,30,0.000030
2042,30,0.000030
2043,130,0.000130
2044,30,0.000030
2045,210,0.000210
2046,40,0.000040
2047,130,0.000130
2048,50,0.000050
2049,30,0.000030
2050,40,0.000040
2051,40,0.000040
2052,50,0.000050
2053,30,0.000030
2054,20,0.000020
2055,40,0.000040
2056,150,0.000150
2057,90,0.000090
2058,50,0.000050
2059,40,0.000040
2060,30,0.000030
2061,40,0.000040
2062,30,0.000030
2063,30,0.000030
2064,130,0.000130
2065,30,0.000030
2066,130,0.000130
2067,60,0.000060
2068,30,0.000030
2069,40,0.000040
2070,60,0.000060
2071,40,0.000040
2072,60,0.000060
2073,30,0.000030
2074,30,0.000030
2075,30,0.000030
2076,20,0.000020
2077,30,0.000030
2078,30,0.000030
2079,110,0.000110
2080,20,0.000020
2081,20,0.000020
2082,40,0.000040
2083,20,0.000020
2084,70,0.000070
2085,30,0.000030
2086,30,0.000030
2087,50,0.000050
2088,30,0.000030
2089,20,0.000020
2090,30,0.000030
2091,70,0.000070
2092,20,0.000020
2093,20,0.000020
2094,30,0.000030
2095,30,0.000030
2096,30,0.000030
2097,30,0.000030
2098,30,0.000030
2099,30,0.000030
2100,2580,0.002580
2101,140,0.000140
2102,100,0.000100
2103,1290,0.001290
2104,2540,0.002540
2105,300,0.000300
2106,960,0.000960
2107,1950,0.001950
2108,60,0.000060
2109,4730,0.004730
2110,140,0.000140
2111,40,0.000040
2112,30,0.000030
2113,20,0.000020
2114,50,0.000050
2115,40,0.000040
2116,20,0.000020
2117,170,0.000170
2118,30,0.000030
2119,30,0.000030
2120,50,0.000050
2121,260,0.000260
2122,30,0.000030
2123,120,0.000120
2124,70,0.000070
2125,80,0.000080
2126,180,0.000180
2127,360,0.000360
2128,120,0.000120
2129,50,0.000050
2130,50,0.000050
2131,80,0.000080
2132,50,0.000050
2133,20,0.000020
2134,120,0.000120
2135,30,0.000030
2136,30,0.000030
2137,140,0.000140
2138,120,0.000120
2139,40,0.000040
2140,50,0.000050
2141,20,0.000020
2142,30,0.000030
2143,130,0.000130
2144,30,0.000030
2145,200,0.000200
2146,40,0.000040
2147,120,0.000120
2148,50,0.000050
2149,40,0.000040
2150,50,0.000050
2151,30,0.000030
2152,50,0.000050
2153,30,0.000030
2154,30,0.000030
2155,40,0.000040
2156,120,0.000120
2157,180,0.000180
2158,40,0.000040
2159,40,0.000040
2160,30,0.000030
2161,50,0.000050
2162,40,0.000040
2163,20,0.000020
2164,120,0.000120
2165,30,0.000030
2166,120,0.000120
2167,140,0.000140
2168,30,0.000030
2169,40,0.000040
2170,50,0.000050
2171,30,0.000030
2172,40,0.000040
2173,30,0.000030
2174,30,0.000030
2175,30,0.000030
2176,30,0.000030
2177,30,0.000030
2178,30,0.000030
2179,110,0.000110
2180,20,0.000020
2181,30,0.000030
2182,30,0.000030
2183,20,0.000020
2184,60,0.000060
2185,30,0.000030
2186,30,0.000030
2187,50,0.000050
2188,30,0.000030
2189,30,0.000030
2190,30,0.000030
2191,70,0.000070
2192,30,0.000030
2193,30,0.000030
2194,40,0.000040
2195,40,0.000040
2196,30,0.000030
2197,30,0.000030
2198,30,0.000030
2199,30,0.000030
2200,2900,0.002900
2201,170,0.000170
2202,170,0.000170
2203,1900,0.001900
2204,2940,0.002940
2205,530,0.000530
2206,1240,0.001240
2207,2570,0.002570
2208,120,0.000120
2209,6100,0.006100
2210,160,0.000160
2211,50,0.000050
2212,40,0.000040
2213,30,0.000030
2214,70,0.000070
2215,60,0.000060
2216,40,0.000040
2217,250,0.000250
2218,30,0.000030
2219,50,0.000050
2220,70,0.000070
2221,550,0.000550
2222,40,0.000040
2223,160,0.000160
2224,120,0.000120
2225,130,0.000130
2226,300,0.000300
2227,740,0.000740
2228,80,0.000080
2229,60,0.000060
2230,40,0.000040
2231,160,0.000160
2232,50,0.000050
2233,30,0.000030
2234,260,0.000260
2235,60,0.000060
2236,40,0.000040
2237,230,0.000230
2238,140,0.000140
2239,40,0.000040
2240,70,0.000070
2241,50,0.000050
2242,70,0.000070
2243,80,0.000080
2244,50,0.000050
2245,360,0.000360
2246,60,0.000060
2247,160,0.000160
2248,70,0.000070
2249,60,0.000060
2250,60,0.000060
2251,60,0.000060
2252,80,0.000080
2253,30,0.000030
2254,40,0.000040
2255,50,0.000050
2256,80,0.000080
2257,270,0.000270
2258,80,0.000080
2259,60,0.000060
2260,40,0.000040
2261,60,0.000060
2262,60,0.000060
2263,40,0.000040
2264,170,0.000170
2265,40,0.000040
2266,140,0.000140
2267,470,0.000470
2268,40,0.000040
2269,60,0.000060
2270,100,0.000100
2271,60,0.000060
2272,80,0.000080
2273,50,0.000050
2274,50,0.000050
2275,50,0.000050
2276,40,0.000040
2277,40,0.000040
2278,40,0.000040
2279,130,0.000130
2280,50,0.000050
2281,40,0.000040
2282,60,0.000060
2283,40,0.000040
2284,100,0.000100
2285,40,0.000040
2286,50,0.000050
2287,100,0.000100
2288,50,0.000050
2289,50,0.000050
2290,50,0.000050
2291,130,0.000130
2292,40,0.000040
2293,40,0.000040
2294,50,0.000050
2295,60,0.000060
2296,40,0.000040
2297,50,0.000050
2298,40,0.000040
2299,50,0.000050
2300,1350,0.001350
2301,70,0.000070
2302,110,0.000110
2303,840,0.000840
2304,1690,0.001690
2305,270,0.000270
2306,580,0.000580
2307,1720,0.001720
2308,70,0.000070
2309,3640,0.003640
2310,60,0.000060
2311,30,0.000030
2312,30,0.000030
2313,20,0.000020
2314,50,0.000050
2315,40,0.000040
2316,40,0.000040
2317,130,0.000130
2318,30,0.000030
2319,20,0.000020
2320,50,0.000050
2321,260,0.000260
2322,30,0.000030
2323,50,0.000050
2324,70,0.000070
2325,90,0.000090
2326,190,0.000190
2327,280,0.000280
2328,50,0.000050
2329,50,0.000050
2330,50,0.000050
2331,80,0.000080
2332,30,0.000030
2333,30,0.000030
2334,110,0.000110
2335,30,0.000030
2336,30,0.000030
2337,80,0.000080
2338,30,0.000030
2339,20,0.000020
2340,50,0.000050
2341,30,0.000030
2342,30,0.000030
2343,40,0.000040
2344,30,0.000030
2345,200,0.000200
2346,50,0.000050
2347,50,0.000050
2348,40,0.000040
2349,30,0.000030
2350,40,0.000040
2351,30,0.000030
2352,40,0.000040
2353,20,0.000020
2354,20,0.000020
2355,40,0.000040
2356,30,0.000030
2357,90,0.000090
2358,40,0.000040
2359,40,0.000040
2360,30,0.000030
2361,40,0.000040
2362,40,0.000040
2363,30,0.000030
2364,120,0.000120
2365,40,0.000040
2366,40,0.000040
2367,70,0.000070
2368,30,0.000030
2369,40,0.000040
2370,50,0.000050
2371,40,0.000040
2372,50,0.000050
2373,30,0.000030
2374,40,0.000040
2375,30,0.000030
2376,30,0.000030
2377,30,0.000030
2378,30,0.000030
2379,40,0.000040
2380,20,0.000020
2381,30,0.000030
2382,40,0.000040
2383,30,0.000030
2384,70,0.000070
2385,30,0.000030
2386,30,0.000030
2387,50,0.000050
2388,20,0.000020
2389,30,0.000030
2390,40,0.000040
2391,70,0.000070
2392,30,0.000030
2393,30,0.000030
2394,40,0.000040
2395,30,0.000030
2396,20,0.000020
2397,30,0.000030
2398,40,0.000040
2399,30,0.000030
2400,2970,0.002970
2401,140,0.000140
2402,100,0.000100
2403,1470,0.001470
2404,2300,0.002300
2405,320,0.000320
2406,1090,0.001090
2407,2180,0.002180
2408,90,0.000090
2409,4600,0.004600
2410,130,0.000130
2411,40,0.000040
2412,40,0.000040
2413,30,0.000030
2414,70,0.000070
2415,50,0.000050
2416,40,0.000040
2417,210,0.000210
2418,30,0.000030
2419,30,0.000030
2420,60,0.000060
2421,370,0.000370
2422,40,0.000040
2423,140,0.000140
2424,80,0.000080
2425,100,0.000100
2426,210,0.000210
2427,480,0.000480
2428,130,0.000130
2429,60,0.000060
2430,50,0.000050
2431,100,0.000100
2432,40,0.000040
2433,30,0.000030
2434,140,0.000140
2435,40,0.000040
2436,30,0.000030
2437,160,0.000160
2438,100,0.000100
2439,40,0.000040
2440,60,0.000060
2441,30,0.000030
2442,40,0.000040
2443,140,0.000140
2444,40,0.000040
2445,250,0.000250
2446,40,0.000040
2447,140,0.000140
2448,60,0.000060
2449,40,0.000040
2450,40,0.000040
2451,50,0.000050
2452,60,0.000060
2453,30,0.000030
2454,30,0.000030
2455,50,0.000050
2456,130,0.000130
2457,120,0.000120
2458,50,0.000050
2459,50,0.000050
2460,30,0.000030
2461,50,0.000050
2462,40,0.000040
2463,30,0.000030
2464,150,0.000150
2465,40,0.000040
2466,120,0.000120
2467,90,0.000090
2468,30,0.000030
2469,40,0.000040
2470,70,0.000070
2471,50,0.000050
2472,70,0.000070
2473,40,0.000040
2474,40,0.000040
2475,40,0.000040
2476,30,0.000030
2477,30,0.000030
2478,30,0.000030
2479,130,0.000130
2480,40,0.000040
2481,40,0.000040
2482,50,0.000050
2483,40,0.000040
2484,80,0.000080
2485,30,0.000030
2486,40,0.000040
2487,70,0.000070
2488,40,0.000040
2489,40,0.000040
2490,40,0.000040
2491,80,0.000080
2492,40,0.000040
2493,30,0.000030
2494,40,0.000040
2495,40,0.000040
2496,40,0.000040
2497,40,0.000040
2498,40,0.000040
2499,40,0.000040
2500,2340,0.002340
2501,140,0.000140
2502,110,0.000110
2503,1320,0.001320
2504,2170,0.002170
2505,270,0.000270
2506,1020,0.001020
2507,1950,0.001950
2508,70,0.000070
2509,4630,0.004630
2510,50,0.000050
2511,30,0.000030
2512,30,0.000030
2513,20,0.000020
2514,50,0.000050
2515,40,0.000040
2516,40,0.000040
2517,180,0.000180
2518,20,0.000020
2519,20,0.000020
2520,50,0.000050
2521,240,0.000240
2522,30,0.000030
2523,130,0.000130
2524,70,0.000070
2525,70,0.000070
2526,180,0.000180
2527,430,0.000430
2528,110,0.000110
2529,50,0.000050
2530,50,0.000050
2531,90,0.000090
2532,40,0.000040
2533,30,0.000030
2534,110,0.000110
2535,30,0.000030
2536,20,0.000020
2537,150,0.000150
2538,30,0.000030
2539,30,0.000030
2540,60,0.000060
2541,30,0.000030
2542,30,0.000030
2543,130,0.000130
2544,40,0.000040
2545,200,0.000200
2546,40,0.000040
2547,120,0.000120
2548,50,0.000050
2549,40,0.000040
2550,50,0.000050
2551,40,0.000040
2552,50,0.000050
2553,30,0.000030
2554,30,0.000030
2555,40,0.000040
2556,110,0.000110
2557,90,0.000090
2558,40,0.000040
2559,40,0.000040
2560,30,0.000030
2561,40,0.000040
2562,30,0.000030
2563,20,0.000020
2564,110,0.000110
2565,40,0.000040
2566,280,0.000280
2567,140,0.000140
2568,30,0.000030
2569,40,0.000040
2570,50,0.000050
2571,40,0.000040
2572,40,0.000040
2573,20,0.000020
2574,30,0.000030
2575,20,0.000020
2576,20,0.000020
2577,30,0.000030
2578,30,0.000030
2579,110,0.000110
2580,20,0.000020
2581,30,0.000030
2582,30,0.000030
2583,20,0.000020
2584,70,0.000070
2585,30,0.000030
2586,30,0.000030
2587,60,0.000060
2588,40,0.000040
2589,40,0.000040
2590,40,0.000040
2591,70,0.000070
2592,30,0.000030
2593,30,0.000030
2594,40,0.000040
2595,30,0.000030
2596,30,0.000030
2597,30,0.000030
2598,30,0.000030
2599,30,0.000030
2600,2990,0.002990
2601,150,0.000150
2602,100,0.000100
2603,1680,0.001680
2604,2370,0.002370
2605,380,0.000380
2606,1060,0.001060
2607,2210,0.002210
2608,81,0.000081
2609,4980,0.004980
2610,150,0.000150
2611,40,0.000040
2612,30,0.000030
2613,30,0.000030
2614,70,0.000070
2615,50,0.000050
2616,30,0.000030
2617,190,0.000190
2618,30,0.000030
2619,30,0.000030
2620,60,0.000060
2621,280,0.000280
2622,40,0.000040
2623,140,0.000140
2624,90,0.000090
2625,100,0.000100
2626,210,0.000210
2627,840,0.000840
2628,140,0.000140
2629,60,0.000060
2630,50,0.000050
2631,90,0.000090
2632,40,0.000040
2633,40,0.000040
2634,140,0.000140
2635,50,0.000050
2636,30,0.000030
2637,170,0.000170
2638,100,0.000100
2639,40,0.000040
2640,50,0.000050
2641,30,0.000030
2642,50,0.000050
2643,130,0.000130
2644,30,0.000030
2645,260,0.000260
2646,50,0.000050
2647,130,0.000130
2648,60,0.000060
2649,50,0.000050
2650,50,0.000050
2651,50,0.000050
2652,70,0.000070
2653,30,0.000030
2654,30,0.000030
2655,40,0.000040
2656,120,0.000120
2657,110,0.000110
2658,60,0.000060
2659,40,0.000040
2660,40,0.000040
2661,50,0.000050
2662,40,0.000040
2663,30,0.000030
2664,140,0.000140
2665,50,0.000050
2666,170,0.000170
2667,160,0.000160
2668,30,0.000030
2669,30,0.000030
2670,70,0.000070
2671,40,0.000040
2672,70,0.000070
2673,30,0.000030
2674,40,0.000040
2675,40,0.000040
2676,30,0.000030
2677,40,0.000040
2678,40,0.000040
2679,120,0.000120
2680,30,0.000030
2681,40,0.000040
2682,40,0.000040
2683,30,0.000030
2684,70,0.000070
2685,40,0.000040
2686,40,0.000040
2687,70,0.000070
2688,30,0.000030
2689,40,0.000040
2690,40,0.000040
2691,90,0.000090
2692,30,0.000030
2693,30,0.000030
2694,50,0.000050
2695,40,0.000040
2696,50,0.000050
2697,40,0.000040
2698,40,0.000040
2699,40,0.000040
2700,2690,0.002690
2701,140,0.000140
2702,100,0.000100
2703,1270,0.001270
2704,2320,0.002320
2705,320,0.000320
2706,1030,0.001030
2707,2140,0.002140
2708,90,0.000090
2709,4750,0.004750
2710,140,0.000140
2711,40,0.000040
2712,30,0.000030
2713,30,0.000030
2714,60,0.000060
2715,50,0.000050
2716,30,0.000030
2717,210,0.000210
2718,40,0.000040
2719,30,0.000030
2720,60,0.000060
2721,530,0.000530
2722,40,0.000040
2723,140,0.000140
2724,90,0.000090
2725,90,0.000090
2726,210,0.000210
2727,460,0.000460
2728,130,0.000130
2729,50,0.000050
2730,50,0.000050
2731,100,0.000100
2732,60,0.000060
2733,30,0.000030
2734,140,0.000140
2735,50,0.000050
2736,30,0.000030
2737,160,0.000160
2738,110,0.000110
2739,40,0.000040
2740,60,0.000060
2741,30,0.000030
2742,50,0.000050
2743,130,0.000130
2744,40,0.000040
2745,260,0.000260
2746,60,0.000060
2747,130,0.000130
2748,50,0.000050
2749,40,0.000040
2750,50,0.000050
2751,40,0.000040
2752,60,0.000060
2753,30,0.000030
2754,30,0.000030
2755,40,0.000040
2756,120,0.000120
2757,110,0.000110
2758,60,0.000060
2759,50,0.000050
2760,30,0.000030
2761,50,0.000050
2762,40,0.000040
2763,30,0.000030
2764,140,0.000140
2765,40,0.000040
2766,120,0.000120
2767,150,0.000150
2768,30,0.000030
2769,40,0.000040
2770,60,0.000060
2771,50,0.000050
2772,60,0.000060
2773,30,0.000030
2774,30,0.000030
2775,30,0.000030
2776,40,0.000040
2777,30,0.000030
2778,40,0.000040
2779,120,0.000120
2780,30,0.000030
2781,50,0.000050
2782,40,0.000040
2783,30,0.000030
2784,50,0.000050
2785,40,0.000040
2786,40,0.000040
2787,60,0.000060
2788,40,0.000040
2789,50,0.000050
2790,40,0.000040
2791,80,0.000080
2792,30,0.000030
2793,30,0.000030
2794,40,0.000040
2795,40,0.000040
2796,30,0.000030
2797,50,0.000050
2798,40,0.000040
2799,30,0.000030
2800,2650,0.002650
2801,150,0.000150
2802,100,0.000100
2803,1150,0.001150
2804,2550,0.002550
2805,320,0.000320
2806,1080,0.001080
2807,2180,0.002180
2808,80,0.000080
2809,4920,0.004920
2810,140,0.000140
2811,50,0.000050
2812,40,0.000040
2813,30,0.000030
2814,60,0.000060
2815,50,0.000050
2816,20,0.000020
2817,200,0.000200
2818,30,0.000030
2819,30,0.000030
2820,50,0.000050
2821,300,0.000300
2822,30,0.000030
2823,130,0.000130
2824,90,0.000090
2825,100,0.000100
2826,290,0.000290
2827,470,0.000470
2828,130,0.000130
2829,60,0.000060
2830,40,0.000040
2831,100,0.000100
2832,50,0.000050
2833,30,0.000030
2834,140,0.000140
2835,40,0.000040
2836,30,0.000030
2837,350,0.000350
2838,100,0.000100
2839,50,0.000050
2840,70,0.000070
2841,30,0.000030
2842,40,0.000040
2843,140,0.000140
2844,30,0.000030
2845,260,0.000260
2846,50,0.000050
2847,140,0.000140
2848,60,0.000060
2849,50,0.000050
2850,50,0.000050
2851,40,0.000040
2852,60,0.000060
2853,30,0.000030
2854,40,0.000040
2855,50,0.000050
2856,120,0.000120
2857,110,0.000110
2858,60,0.000060
2859,40,0.000040
2860,30,0.000030
2861,40,0.000040
2862,40,0.000040
2863,30,0.000030
2864,140,0.000140
2865,40,0.000040
2866,130,0.000130
2867,140,0.000140
2868,40,0.000040
2869,40,0.000040
2870,60,0.000060
2871,50,0.000050
2872,70,0.000070
2873,40,0.000040
