operation_index,time_ns,time_ms
1481,30,0.000030
1482,30,0.000030
1483,30,0.000030
1484,40,0.000040
1485,30,0.000030
1486,30,0.000030
1487,40,0.000040
1488,30,0.000030
1489,40,0.000040
1490,30,0.000030
1491,50,0.000050
1492,20,0.000020
1493,30,0.000030
1494,30,0.000030
1495,30,0.000030
1496,20,0.000020
1497,30,0.000030
1498,30,0.000030
1499,30,0.000030
1500,1200,0.001200
1501,90,0.000090
1502,50,0.000050
1503,880,0.000880
1504,1630,0.001630
1505,4231,0.004231
1506,60,0.000060
1507,80,0.000080
1508,60,0.000060
1509,3580,0.003580
1510,50,0.000050
1511,30,0.000030
1512,40,0.000040
1513,30,0.000030
1514,60,0.000060
1515,50,0.000050
1516,40,0.000040
1517,150,0.000150
1518,30,0.000030
1519,30,0.000030
1520,50,0.000050
1521,2920,0.002920
1522,30,0.000030
1523,50,0.000050
1524,50,0.000050
1525,130,0.000130
1526,90,0.000090
1527,240,0.000240
1528,60,0.000060
1529,40,0.000040
1530,30,0.000030
1531,650,0.000650
1532,50,0.000050
1533,30,0.000030
1534,80,0.000080
1535,50,0.000050
1536,30,0.000030
1537,110,0.000110
1538,50,0.000050
1539,40,0.000040
1540,50,0.000050
1541,30,0.000030
1542,30,0.000030
1543,50,0.000050
1544,40,0.000040
1545,220,0.000220
1546,40,0.000040
1547,60,0.000060
1548,40,0.000040
1549,40,0.000040
1550,30,0.000030
1551,30,0.000030
1552,50,0.000050
1553,30,0.000030
1554,50,0.000050
1555,30,0.000030
1556,50,0.000050
1557,2270,0.002270
1558,40,0.000040
1559,40,0.000040
1560,30,0.000030
1561,40,0.000040
1562,30,0.000030
1563,30,0.000030
1564,2290,0.002290
1565,40,0.000040
1566,40,0.000040
1567,80,0.000080
1568,40,0.000040
1569,40,0.000040
1570,90,0.000090
1571,40,0.000040
1572,30,0.000030
1573,30,0.000030
1574,40,0.000040
1575,30,0.000030
1576,30,0.000030
1577,30,0.000030
1578,40,0.000040
1579,30,0.000030
1580,30,0.000030
1581,30,0.000030
1582,20,0.000020
1583,30,0.000030
1584,40,0.000040
1585,30,0.000030
1586,20,0.000020
1587,40,0.000040
1588,30,0.000030
1589,30,0.000030
1590,30,0.000030
1591,70,0.000070
1592,30,0.000030
1593,20,0.000020
1594,30,0.000030
1595,30,0.000030
1596,30,0.000030
1597,30,0.000030
1598,30,0.000030
1599,30,0.000030
1600,1940,0.001940
1601,60,0.000060
1602,50,0.000050
1603,1320,0.001320
1604,2250,0.002250
1605,5410,0.005410
1606,60,0.000060
1607,90,0.000090
1608,50,0.000050
1609,4190,0.004190
1610,50,0.000050
1611,40,0.000040
1612,30,0.000030
1613,30,0.000030
1614,70,0.000070
1615,40,0.000040
1616,50,0.000050
1617,140,0.000140
1618,30,0.000030
1619,30,0.000030
1620,50,0.000050
1621,3180,0.003180
1622,30,0.000030
1623,40,0.000040
1624,50,0.000050
1625,130,0.000130
1626,90,0.000090
1627,230,0.000230
1628,60,0.000060
1629,40,0.000040
1630,50,0.000050
1631,680,0.000680
1632,40,0.000040
1633,30,0.000030
1634,90,0.000090
1635,50,0.000050
1636,30,0.000030
1637,100,0.000100
1638,120,0.000120
1639,40,0.000040
1640,40,0.000040
1641,30,0.000030
1642,30,0.000030
1643,50,0.000050
1644,50,0.000050
1645,260,0.000260
1646,30,0.000030
1647,50,0.000050
1648,40,0.000040
1649,50,0.000050
1650,40,0.000040
1651,30,0.000030
1652,50,0.000050
1653,40,0.000040
1654,40,0.000040
1655,40,0.000040
1656,50,0.000050
1657,2440,0.002440
1658,40,0.000040
1659,50,0.000050
1660,30,0.000030
1661,40,0.000040
1662,30,0.000030
1663,30,0.000030
1664,2770,0.002770
1665,40,0.000040
1666,120,0.000120
1667,70,0.000070
1668,30,0.000030
1669,40,0.000040
1670,100,0.000100
1671,30,0.000030
1672,30,0.000030
1673,30,0.000030
1674,40,0.000040
1675,20,0.000020
1676,30,0.000030
1677,30,0.000030
1678,20,0.000020
1679,30,0.000030
1680,30,0.000030
1681,30,0.000030
1682,30,0.000030
1683,30,0.000030
1684,40,0.000040
1685,40,0.000040
1686,20,0.000020
1687,40,0.000040
1688,40,0.000040
1689,20,0.000020
1690,20,0.000020
1691,60,0.000060
1692,30,0.000030
1693,30,0.000030
1694,30,0.000030
1695,20,0.000020
1696,20,0.000020
1697,30,0.000030
1698,30,0.000030
1699,30,0.000030
1700,1430,0.001430
1701,70,0.000070
1702,40,0.000040
1703,930,0.000930
1704,1480,0.001480
1705,4500,0.004500
1706,70,0.000070
1707,90,0.000090
1708,50,0.000050
1709,3930,0.003930
1710,60,0.000060
1711,40,0.000040
1712,30,0.000030
1713,30,0.000030
1714,60,0.000060
1715,40,0.000040
1716,30,0.000030
1717,140,0.000140
1718,20,0.000020
1719,40,0.000040
1720,50,0.000050
1721,3170,0.003170
1722,40,0.000040
1723,50,0.000050
1724,30,0.000030
1725,110,0.000110
1726,80,0.000080
1727,320,0.000320
1728,50,0.000050
1729,60,0.000060
1730,30,0.000030
1731,680,0.000680
1732,40,0.000040
1733,40,0.000040
1734,90,0.000090
1735,50,0.000050
1736,40,0.000040
1737,100,0.000100
1738,100,0.000100
1739,40,0.000040
1740,50,0.000050
1741,40,0.000040
1742,40,0.000040
1743,40,0.000040
1744,40,0.000040
1745,240,0.000240
1746,40,0.000040
1747,60,0.000060
1748,30,0.000030
1749,50,0.000050
1750,40,0.000040
1751,30,0.000030
1752,40,0.000040
1753,40,0.000040
1754,30,0.000030
1755,30,0.000030
1756,50,0.000050
1757,2070,0.002070
1758,50,0.000050
1759,50,0.000050
1760,30,0.000030
1761,40,0.000040
1762,40,0.000040
1763,30,0.000030
1764,2850,0.002850
1765,40,0.000040
1766,110,0.000110
1767,80,0.000080
1768,30,0.000030
1769,40,0.000040
1770,100,0.000100
1771,40,0.000040
1772,30,0.000030
1773,30,0.000030
1774,30,0.000030
1775,30,0.000030
1776,30,0.000030
1777,40,0.000040
1778,30,0.000030
1779,30,0.000030
1780,20,0.000020
1781,30,0.000030
1782,30,0.000030
1783,30,0.000030
1784,50,0.000050
1785,30,0.000030
1786,30,0.000030
1787,40,0.000040
1788,30,0.000030
1789,40,0.000040
1790,30,0.000030
1791,50,0.000050
1792,20,0.000020
1793,30,0.000030
1794,30,0.000030
1795,30,0.000030
1796,30,0.000030
1797,20,0.000020
1798,30,0.000030
1799,30,0.000030
1800,2160,0.002160
1801,80,0.000080
1802,50,0.000050
1803,1090,0.001090
1804,2140,0.002140
1805,5550,0.005550
1806,60,0.000060
1807,80,0.000080
1808,40,0.000040
1809,4520,0.004520
1810,130,0.000130
1811,30,0.000030
1812,30,0.000030
1813,30,0.000030
1814,60,0.000060
1815,40,0.000040
1816,30,0.000030
1817,140,0.000140
1818,30,0.000030
1819,30,0.000030
1820,40,0.000040
1821,3090,0.003090
1822,30,0.000030
1823,130,0.000130
1824,50,0.000050
1825,130,0.000130
1826,80,0.000080
1827,310,0.000310
1828,70,0.000070
1829,50,0.000050
1830,30,0.000030
1831,1040,0.001040
1832,40,0.000040
1833,30,0.000030
1834,100,0.000100
1835,50,0.000050
1836,30,0.000030
1837,110,0.000110
1838,120,0.000120
1839,40,0.000040
1840,40,0.000040
1841,40,0.000040
1842,40,0.000040
1843,40,0.000040
1844,50,0.000050
1845,260,0.000260
1846,30,0.000030
1847,140,0.000140
1848,40,0.000040
1849,40,0.000040
1850,40,0.000040
1851,30,0.000030
1852,40,0.000040
1853,40,0.000040
1854,50,0.000050
1855,30,0.000030
1856,50,0.000050
1857,2600,0.002600
1858,60,0.000060
1859,50,0.000050
1860,30,0.000030
1861,40,0.000040
1862,30,0.000030
1863,30,0.000030
1864,2820,0.002820
1865,40,0.000040
1866,120,0.000120
1867,80,0.000080
1868,30,0.000030
1869,40,0.000040
1870,100,0.000100
1871,30,0.000030
1872,20,0.000020
1873,20,0.000020
1874,30,0.000030
1875,30,0.000030
1876,30,0.000030
1877,30,0.000030
1878,30,0.000030
1879,110,0.000110
1880,40,0.000040
1881,20,0.000020
1882,20,0.000020
1883,40,0.000040
1884,40,0.000040
1885,30,0.000030
1886,20,0.000020
1887,30,0.000030
1888,40,0.000040
1889,30,0.000030
1890,20,0.000020
1891,60,0.000060
1892,30,0.000030
1893,30,0.000030
1894,30,0.000030
1895,20,0.000020
1896,20,0.000020
1897,30,0.000030
1898,30,0.000030
1899,30,0.000030
1900,1230,0.001230
1901,70,0.000070
1902,40,0.000040
1903,870,0.000870
1904,1440,0.001440
1905,4030,0.004030
1906,70,0.000070
1907,90,0.000090
1908,50,0.000050
1909,3550,0.003550
1910,70,0.000070
1911,50,0.000050
1912,40,0.000040
1913,20,0.000020
1914,60,0.000060
1915,40,0.000040
1916,50,0.000050
1917,140,0.000140
1918,30,0.000030
1919,40,0.000040
1920,30,0.000030
1921,2580,0.002580
1922,30,0.000030
1923,50,0.000050
1924,60,0.000060
1925,120,0.000120
1926,90,0.000090
1927,240,0.000240
1928,40,0.000040
1929,60,0.000060
1930,40,0.000040
1931,680,0.000680
1932,40,0.000040
1933,30,0.000030
1934,100,0.000100
1935,40,0.000040
1936,30,0.000030
1937,120,0.000120
1938,40,0.000040
1939,40,0.000040
1940,50,0.000050
1941,40,0.000040
1942,40,0.000040
1943,40,0.000040
1944,40,0.000040
1945,210,0.000210
1946,50,0.000050
1947,50,0.000050
1948,40,0.000040
1949,30,0.000030
1950,40,0.000040
1951,30,0.000030
1952,50,0.000050
1953,40,0.000040
1954,40,0.000040
1955,30,0.000030
1956,40,0.000040
1957,2170,0.002170
1958,40,0.000040
1959,60,0.000060
1960,30,0.000030
1961,50,0.000050
1962,40,0.000040
1963,30,0.000030
1964,2300,0.002300
1965,40,0.000040
1966,40,0.000040
1967,70,0.000070
1968,50,0.000050
1969,30,0.000030
1970,90,0.000090
1971,30,0.000030
1972,30,0.000030
1973,30,0.000030
1974,20,0.000020
1975,20,0.000020
1976,40,0.000040
1977,30,0.000030
1978,30,0.000030
1979,30,0.000030
1980,30,0.000030
1981,20,0.000020
1982,30,0.000030
1983,30,0.000030
1984,40,0.000040
1985,20,0.000020
1986,30,0.000030
1987,40,0.000040
1988,40,0.000040
1989,30,0.000030
1990,30,0.000030
1991,70,0.000070
1992,30,0.000030
1993,20,0.000020
1994,20,0.000020
1995,30,0.000030
1996,30,0.000030
1997,30,0.000030
1998,30,0.000030
1999,30,0.000030
2000,1370,0.001370
2001,50,0.000050
2002,50,0.000050
2003,870,0.000870
2004,1670,0.001670
2005,4750,0.004750
2006,60,0.000060
2007,80,0.000080
2008,50,0.000050
2009,3741,0.003741
2010,40,0.000040
2011,40,0.000040
2012,40,0.000040
2013,30,0.000030
2014,60,0.000060
2015,40,0.000040
2016,40,0.000040
2017,140,0.000140
2018,30,0.000030
2019,40,0.000040
2020,40,0.000040
2021,2870,0.002870
2022,40,0.000040
2023,50,0.000050
2024,50,0.000050
2025,120,0.000120
2026,60,0.000060
2027,250,0.000250
2028,60,0.000060
2029,50,0.000050
2030,40,0.000040
2031,790,0.000790
2032,30,0.000030
2033,40,0.000040
2034,100,0.000100
2035,40,0.000040
2036,40,0.000040
2037,110,0.000110
2038,110,0.000110
2039,30,0.000030
2040,50,0.000050
2041,40,0.000040
2042,30,0.000030
2043,50,0.000050
2044,40,0.000040
2045,240,0.000240
2046,30,0.000030
2047,130,0.000130
2048,30,0.000030
2049,30,0.000030
2050,30,0.000030
2051,30,0.000030
2052,50,0.000050
2053,40,0.000040
2054,30,0.000030
2055,40,0.000040
2056,40,0.000040
2057,2120,0.002120
2058,40,0.000040
2059,50,0.000050
2060,30,0.000030
2061,40,0.000040
2062,30,0.000030
2063,30,0.000030
2064,2720,0.002720
2065,40,0.000040
2066,120,0.000120
2067,70,0.000070
2068,50,0.000050
2069,30,0.000030
2070,100,0.000100
2071,40,0.000040
2072,30,0.000030
2073,30,0.000030
2074,40,0.000040
2075,30,0.000030
2076,30,0.000030
2077,30,0.000030
2078,30,0.000030
2079,110,0.000110
2080,30,0.000030
2081,20,0.000020
2082,30,0.000030
2083,30,0.000030
2084,40,0.000040
2085,30,0.000030
2086,30,0.000030
2087,40,0.000040
2088,30,0.000030
2089,30,0.000030
2090,30,0.000030
2091,60,0.000060
2092,30,0.000030
2093,30,0.000030
2094,30,0.000030
2095,20,0.000020
2096,20,0.000020
2097,30,0.000030
2098,30,0.000030
2099,30,0.000030
2100,1130,0.001130
2101,60,0.000060
2102,50,0.000050
2103,960,0.000960
2104,1420,0.001420
2105,4400,0.004400
2106,60,0.000060
2107,80,0.000080
2108,60,0.000060
2109,3541,0.003541
2110,60,0.000060
2111,30,0.000030
2112,40,0.000040
2113,30,0.000030
2114,60,0.000060
2115,50,0.000050
2116,50,0.000050
2117,140,0.000140
2118,30,0.000030
2119,40,0.000040
2120,40,0.000040
2121,2710,0.002710
2122,40,0.000040
2123,40,0.000040
2124,30,0.000030
2125,110,0.000110
2126,90,0.000090
2127,320,0.000320
2128,50,0.000050
2129,60,0.000060
2130,30,0.000030
2131,670,0.000670
2132,60,0.000060
2133,30,0.000030
2134,100,0.000100
2135,40,0.000040
2136,30,0.000030
2137,110,0.000110
2138,50,0.000050
2139,30,0.000030
2140,50,0.000050
2141,30,0.000030
2142,40,0.000040
2143,50,0.000050
2144,40,0.000040
2145,260,0.000260
2146,60,0.000060
2147,60,0.000060
2148,30,0.000030
2149,40,0.000040
2150,50,0.000050
2151,20,0.000020
2152,40,0.000040
2153,30,0.000030
2154,50,0.000050
2155,30,0.000030
2156,50,0.000050
2157,1980,0.001980
2158,50,0.000050
2159,40,0.000040
2160,30,0.000030
2161,40,0.000040
2162,30,0.000030
2163,30,0.000030
2164,2510,0.002510
2165,40,0.000040
2166,40,0.000040
2167,70,0.000070
2168,30,0.000030
2169,30,0.000030
2170,90,0.000090
2171,30,0.000030
2172,30,0.000030
2173,30,0.000030
2174,30,0.000030
2175,30,0.000030
2176,30,0.000030
2177,30,0.000030
2178,30,0.000030
2179,30,0.000030
2180,20,0.000020
2181,30,0.000030
2182,30,0.000030
2183,30,0.000030
2184,40,0.000040
2185,30,0.000030
2186,30,0.000030
2187,40,0.000040
2188,30,0.000030
2189,20,0.000020
2190,30,0.000030
2191,60,0.000060
2192,30,0.000030
2193,30,0.000030
2194,30,0.000030
2195,20,0.000020
2196,20,0.000020
2197,30,0.000030
2198,30,0.000030
2199,30,0.000030
2200,2810,0.002810
2201,130,0.000130
2202,100,0.000100
2203,1400,0.001400
2204,2660,0.002660
2205,5790,0.005790
2206,60,0.000060
2207,130,0.000130
2208,50,0.000050
2209,4730,0.004730
2210,120,0.000120
2211,20,0.000020
2212,20,0.000020
2213,20,0.000020
2214,50,0.000050
2215,40,0.000040
2216,30,0.000030
2217,120,0.000120
2218,30,0.000030
2219,20,0.000020
2220,30,0.000030
2221,3051,0.003051
2222,30,0.000030
2223,120,0.000120
2224,50,0.000050
2225,100,0.000100
2226,70,0.000070
2227,200,0.000200
2228,130,0.000130
2229,50,0.000050
2230,30,0.000030
2231,770,0.000770
2232,40,0.000040
2233,30,0.000030
2234,80,0.000080
2235,30,0.000030
2236,30,0.000030
2237,90,0.000090
2238,330,0.000330
2239,30,0.000030
2240,30,0.000030
2241,30,0.000030
2242,30,0.000030
2243,130,0.000130
2244,20,0.000020
2245,310,0.000310
2246,40,0.000040
2247,130,0.000130
2248,20,0.000020
2249,20,0.000020
2250,30,0.000030
2251,30,0.000030
2252,40,0.000040
2253,40,0.000040
2254,30,0.000030
2255,40,0.000040
2256,120,0.000120
2257,2360,0.002360
2258,50,0.000050
2259,40,0.000040
2260,30,0.000030
2261,30,0.000030
2262,30,0.000030
2263,20,0.000020
2264,3570,0.003570
2265,40,0.000040
2266,100,0.000100
2267,110,0.000110
2268,40,0.000040
2269,30,0.000030
2270,80,0.000080
2271,30,0.000030
2272,20,0.000020
2273,30,0.000030
2274,20,0.000020
2275,20,0.000020
2276,30,0.000030
2277,20,0.000020
2278,20,0.000020
2279,130,0.000130
2280,30,0.000030
2281,20,0.000020
2282,20,0.000020
2283,20,0.000020
2284,30,0.000030
2285,30,0.000030
2286,30,0.000030
2287,40,0.000040
2288,30,0.000030
2289,30,0.000030
2290,20,0.000020
2291,50,0.000050
2292,20,0.000020
2293,30,0.000030
2294,20,0.000020
2295,20,0.000020
2296,20,0.000020
2297,30,0.000030
2298,30,0.000030
2299,20,0.000020
2300,2560,0.002560
2301,70,0.000070
2302,130,0.000130
2303,1420,0.001420
2304,3830,0.003830
2305,6670,0.006670
2306,70,0.000070
2307,160,0.000160
2308,70,0.000070
2309,5570,0.005570
2310,50,0.000050
2311,30,0.000030
2312,40,0.000040
2313,30,0.000030
2314,70,0.000070
2315,50,0.000050
2316,30,0.000030
2317,200,0.000200
2318,30,0.000030
2319,30,0.000030
2320,50,0.000050
2321,3300,0.003300
2322,20,0.000020
2323,120,0.000120
2324,70,0.000070
2325,120,0.000120
2326,70,0.000070
2327,400,0.000400
2328,130,0.000130
2329,40,0.000040
2330,40,0.000040
2331,820,0.000820
2332,50,0.000050
2333,40,0.000040
2334,110,0.000110
2335,40,0.000040
2336,40,0.000040
2337,160,0.000160
2338,120,0.000120
2339,50,0.000050
2340,50,0.000050
2341,30,0.000030
2342,30,0.000030
2343,50,0.000050
2344,50,0.000050
2345,290,0.000290
2346,280,0.000280
2347,870,0.000870
2348,40,0.000040
2349,40,0.000040
2350,30,0.000030
2351,40,0.000040
2352,50,0.000050
2353,30,0.000030
2354,50,0.000050
2355,30,0.000030
2356,130,0.000130
2357,2710,0.002710
2358,40,0.000040
2359,50,0.000050
2360,40,0.000040
2361,30,0.000030
2362,30,0.000030
2363,30,0.000030
2364,3640,0.003640
2365,40,0.000040
2366,40,0.000040
2367,110,0.000110
2368,40,0.000040
2369,40,0.000040
2370,110,0.000110
2371,40,0.000040
2372,30,0.000030
2373,30,0.000030
2374,30,0.000030
2375,30,0.000030
2376,30,0.000030
2377,30,0.000030
2378,30,0.000030
2379,110,0.000110
2380,30,0.000030
2381,30,0.000030
2382,30,0.000030
2383,30,0.000030
2384,40,0.000040
2385,30,0.000030
2386,30,0.000030
2387,40,0.000040
2388,40,0.000040
2389,30,0.000030
2390,30,0.000030
2391,60,0.000060
2392,30,0.000030
2393,30,0.000030
2394,30,0.000030
2395,30,0.000030
2396,30,0.000030
2397,30,0.000030
2398,30,0.000030
2399,30,0.000030
2400,2721,0.002721
2401,140,0.000140
2402,110,0.000110
2403,1600,0.001600
2404,3030,0.003030
2405,6650,0.006650
2406,90,0.000090
2407,220,0.000220
2408,60,0.000060
2409,5990,0.005990
2410,140,0.000140
2411,20,0.000020
2412,30,0.000030
2413,50,0.000050
2414,60,0.000060
2415,50,0.000050
2416,30,0.000030
2417,180,0.000180
2418,50,0.000050
2419,30,0.000030
2420,40,0.000040
2421,5290,0.005290
2422,50,0.000050
2423,130,0.000130
2424,70,0.000070
2425,110,0.000110
2426,70,0.000070
2427,560,0.000560
2428,160,0.000160
2429,50,0.000050
2430,40,0.000040
2431,1700,0.001700
2432,50,0.000050
2433,40,0.000040
2434,100,0.000100
2435,60,0.000060
2436,30,0.000030
2437,250,0.000250
2438,120,0.000120
2439,40,0.000040
2440,70,0.000070
2441,40,0.000040
2442,40,0.000040
2443,140,0.000140
2444,40,0.000040
2445,370,0.000370
2446,30,0.000030
2447,120,0.000120
2448,40,0.000040
2449,40,0.000040
2450,30,0.000030
2451,40,0.000040
2452,40,0.000040
2453,30,0.000030
2454,30,0.000030
2455,30,0.000030
2456,120,0.000120
2457,2800,0.002800
2458,50,0.000050
2459,40,0.000040
2460,30,0.000030
2461,40,0.000040
2462,30,0.000030
2463,30,0.000030
2464,4400,0.004400
2465,40,0.000040
2466,160,0.000160
2467,130,0.000130
2468,30,0.000030
2469,730,0.000730
2470,100,0.000100
2471,40,0.000040
2472,30,0.000030
2473,20,0.000020
2474,20,0.000020
2475,20,0.000020
2476,20,0.000020
2477,30,0.000030
2478,30,0.000030
2479,110,0.000110
2480,30,0.000030
2481,30,0.000030
2482,20,0.000020
2483,30,0.000030
2484,40,0.000040
2485,30,0.000030
2486,30,0.000030
2487,40,0.000040
2488,30,0.000030
2489,30,0.000030
2490,20,0.000020
2491,60,0.000060
2492,30,0.000030
2493,20,0.000020
2494,20,0.000020
2495,30,0.000030
2496,30,0.000030
2497,20,0.000020
2498,20,0.000020
2499,20,0.000020
2500,2900,0.002900
2501,130,0.000130
2502,100,0.000100
2503,1350,0.001350
2504,2490,0.002490
2505,5951,0.005951
2506,50,0.000050
2507,120,0.000120
2508,40,0.000040
2509,4900,0.004900
2510,130,0.000130
2511,30,0.000030
2512,30,0.000030
2513,20,0.000020
2514,50,0.000050
2515,30,0.000030
2516,30,0.000030
2517,180,0.000180
2518,30,0.000030
2519,20,0.000020
2520,30,0.000030
2521,3040,0.003040
2522,30,0.000030
2523,120,0.000120
2524,50,0.000050
2525,80,0.000080
2526,50,0.000050
2527,260,0.000260
2528,340,0.000340
2529,50,0.000050
2530,40,0.000040
2531,730,0.000730
2532,40,0.000040
2533,40,0.000040
2534,80,0.000080
2535,40,0.000040
2536,30,0.000030
2537,150,0.000150
2538,120,0.000120
2539,40,0.000040
2540,40,0.000040
2541,30,0.000030
2542,40,0.000040
2543,120,0.000120
2544,40,0.000040
2545,250,0.000250
2546,50,0.000050
2547,120,0.000120
2548,30,0.000030
2549,40,0.000040
2550,30,0.000030
2551,20,0.000020
2552,40,0.000040
2553,30,0.000030
2554,40,0.000040
2555,30,0.000030
2556,120,0.000120
2557,2290,0.002290
2558,50,0.000050
2559,40,0.000040
2560,30,0.000030
2561,30,0.000030
2562,30,0.000030
2563,20,0.000020
2564,3090,0.003090
2565,30,0.000030
2566,110,0.000110
2567,60,0.000060
2568,50,0.000050
2569,30,0.000030
2570,80,0.000080
2571,30,0.000030
2572,30,0.000030
2573,20,0.000020
2574,20,0.000020
2575,20,0.000020
2576,20,0.000020
2577,30,0.000030
2578,30,0.000030
2579,100,0.000100
2580,20,0.000020
2581,20,0.000020
2582,20,0.000020
2583,30,0.000030
2584,40,0.000040
2585,30,0.000030
2586,30,0.000030
2587,30,0.000030
2588,30,0.000030
2589,30,0.000030
2590,30,0.000030
2591,60,0.000060
2592,20,0.000020
2593,20,0.000020
2594,20,0.000020
2595,20,0.000020
2596,20,0.000020
2597,20,0.000020
2598,20,0.000020
2599,20,0.000020
2600,2920,0.002920
2601,150,0.000150
2602,120,0.000120
2603,1400,0.001400
2604,2680,0.002680
2605,6320,0.006320
2606,60,0.000060
2607,150,0.000150
2608,70,0.000070
2609,6060,0.006060
2610,70,0.000070
2611,40,0.000040
2612,100,0.000100
2613,30,0.000030
2614,80,0.000080
2615,50,0.000050
2616,30,0.000030
2617,170,0.000170
2618,30,0.000030
2619,30,0.000030
2620,40,0.000040
2621,4330,0.004330
2622,50,0.000050
2623,130,0.000130
2624,100,0.000100
2625,180,0.000180
2626,110,0.000110
2627,670,0.000670
2628,50,0.000050
2629,50,0.000050
2630,30,0.000030
2631,890,0.000890
2632,50,0.000050
2633,40,0.000040
2634,100,0.000100
2635,40,0.000040
2636,30,0.000030
2637,170,0.000170
2638,120,0.000120
2639,40,0.000040
2640,50,0.000050
2641,30,0.000030
2642,40,0.000040
2643,120,0.000120
2644,40,0.000040
2645,380,0.000380
2646,30,0.000030
2647,130,0.000130
2648,40,0.000040
2649,50,0.000050
2650,40,0.000040
2651,40,0.000040
2652,40,0.000040
2653,30,0.000030
2654,40,0.000040
2655,30,0.000030
2656,120,0.000120
2657,2880,0.002880
2658,50,0.000050
2659,60,0.000060
2660,30,0.000030
2661,40,0.000040
2662,30,0.000030
2663,30,0.000030
2664,3190,0.003190
2665,40,0.000040
2666,40,0.000040
2667,80,0.000080
2668,30,0.000030
2669,40,0.000040
2670,90,0.000090
2671,30,0.000030
2672,30,0.000030
2673,30,0.000030
2674,30,0.000030
2675,30,0.000030
2676,30,0.000030
2677,30,0.000030
2678,30,0.000030
2679,110,0.000110
2680,30,0.000030
2681,30,0.000030
2682,30,0.000030
2683,30,0.000030
2684,40,0.000040
2685,30,0.000030
2686,30,0.000030
2687,50,0.000050
2688,30,0.000030
2689,30,0.000030
2690,30,0.000030
2691,70,0.000070
2692,30,0.000030
2693,30,0.000030
2694,20,0.000020
2695,20,0.000020
2696,30,0.000030
2697,30,0.000030
2698,30,0.000030
2699,30,0.000030
2700,2330,0.002330
2701,150,0.000150
2702,120,0.000120
2703,1270,0.001270
2704,2640,0.002640
2705,6350,0.006350
2706,80,0.000080
2707,170,0.000170
2708,70,0.000070
2709,5300,0.005300
2710,140,0.000140
2711,40,0.000040
2712,30,0.000030
2713,30,0.000030
2714,140,0.000140
2715,30,0.000030
2716,40,0.000040
2717,140,0.000140
2718,30,0.000030
2719,30,0.000030
2720,40,0.000040
2721,3390,0.003390
2722,30,0.000030
2723,120,0.000120
2724,60,0.000060
2725,130,0.000130
2726,80,0.000080
2727,310,0.000310
2728,60,0.000060
2729,60,0.000060
2730,40,0.000040
2731,820,0.000820
2732,40,0.000040
2733,30,0.000030
2734,100,0.000100
2735,40,0.000040
2736,30,0.000030
2737,160,0.000160
2738,130,0.000130
2739,30,0.000030
2740,40,0.000040
2741,40,0.000040
2742,40,0.000040
2743,130,0.000130
2744,40,0.000040
2745,330,0.000330
2746,30,0.000030
2747,140,0.000140
2748,30,0.000030
2749,40,0.000040
2750,40,0.000040
2751,40,0.000040
2752,50,0.000050
2753,40,0.000040
2754,30,0.000030
2755,40,0.000040
2756,120,0.000120
2757,2800,0.002800
2758,50,0.000050
2759,40,0.000040
2760,40,0.000040
2761,30,0.000030
2762,30,0.000030
2763,30,0.000030
2764,3130,0.003130
2765,40,0.000040
2766,120,0.000120
2767,80,0.000080
2768,30,0.000030
2769,40,0.000040
2770,110,0.000110
2771,30,0.000030
2772,30,0.000030
2773,30,0.000030
2774,30,0.000030
2775,30,0.000030
2776,40,0.000040
2777,30,0.000030
2778,30,0.000030
2779,110,0.000110
2780,30,0.000030
2781,30,0.000030
2782,30,0.000030
2783,30,0.000030
2784,40,0.000040
2785,30,0.000030
2786,30,0.000030
2787,40,0.000040
2788,30,0.000030
2789,30,0.000030
2790,30,0.000030
2791,60,0.000060
2792,20,0.000020
2793,30,0.000030
2794,20,0.000020
2795,30,0.000030
2796,30,0.000030
2797,30,0.000030
2798,30,0.000030
2799,30,0.000030
2800,1550,0.001550
2801,140,0.000140
2802,40,0.000040
2803,970,0.000970
2804,1590,0.001590
2805,4980,0.004980
2806,70,0.000070
2807,90,0.000090
2808,50,0.000050
2809,3771,0.003771
2810,130,0.000130
2811,40,0.000040
2812,40,0.000040
2813,30,0.000030
2814,60,0.000060
2815,40,0.000040
2816,30,0.000030
2817,140,0.000140
2818,30,0.000030
2819,20,0.000020
2820,40,0.000040
2821,2580,0.002580
2822,40,0.000040
2823,130,0.000130
2824,60,0.000060
2825,130,0.000130
2826,80,0.000080
2827,300,0.000300
2828,80,0.000080
2829,50,0.000050
2830,30,0.000030
2831,670,0.000670
2832,40,0.000040
2833,40,0.000040
2834,90,0.000090
2835,60,0.000060
2836,30,0.000030
2837,300,0.000300
2838,130,0.000130
2839,30,0.000030
2840,40,0.000040
2841,40,0.000040
2842,40,0.000040
2843,70,0.000070
2844,50,0.000050
2845,260,0.000260
2846,30,0.000030
2847,50,0.000050
2848,30,0.000030
2849,50,0.000050
2850,30,0.000030
2851,40,0.000040
2852,50,0.000050
2853,40,0.000040
2854,40,0.000040
2855,40,0.000040
2856,130,0.000130
2857,2340,0.002340
2858,40,0.000040
2859,50,0.000050
2860,30,0.000030
2861,40,0.000040
2862,40,0.000040
2863,30,0.000030
2864,2460,0.002460
2865,40,0.000040
2866,120,0.000120
2867,80,0.000080
